EVTM,CELL,PAGE,NAME,QUALIFIER,REFCELL,REFPAGE,CARROT,PAGEID1,PAGEID2,ITEMID_,CELLID2
EXJ,010,017,S400,,010,006,G,,,,
EXJ,010,018,Adjustable Pedal Switch,,127,001,,,,,
EXJ,010,018,C247,,010,009,N,,,,
EXJ,010,018,Exterior Rear View Mirror Switch,W/Memory,124,001,,,,,
EXJ,010,018,Left Front Park/Turn Lamp,4.6L,090,002,,,,,
EXJ,010,018,Left Front Park/Turn Lamp,5.4L,090,002,,,,,
EXJ,010,018,Left Front Park/Turn Lamp,4.6L,092,001,,,,,
EXJ,010,018,Left Front Park/Turn Lamp,5.4L,092,001,,,,,
EXJ,010,018,Left Side Lamp,,092,001,,,,,
EXJ,010,018,Memory Set Switch,,123,002,,,,,
EXJ,010,018,Remote Anti-Theft Personality (RAP) Module,,117,001,,,,,
EXJ,010,018,Right Front Park/Turn Lamp,4.6L,090,002,,,,,
EXJ,010,018,Right Front Park/Turn Lamp,5.4L,090,002,,,,,
EXJ,010,018,Right Front Park/Turn Lamp,4.6L,092,001,,,,,
EXJ,010,018,Right Front Park/Turn Lamp,5.4L,092,001,,,,,
EXJ,010,018,Right Headlamp,4.6L,085,002,,,,,
EXJ,010,018,Right Headlamp,5.4L,085,002,,,,,
EXJ,010,018,Right Side Lamp,,092,001,,,,,
EXJ,010,018,S104,,010,005,L,,,,
EXJ,010,018,S208,,010,009,R,,,,
EXJ,010,018,S208,,010,009,M,,,,
EXJ,010,019,Auxiliary Power Socket,,044,003,,,,,
EXJ,010,019,Cigar Lighter,,044,003,,,,,
EXJ,010,019,Driver Heated Seat Module,,119,002,,,,,
EXJ,010,019,Driver Power Seat Control Switch,W/O Memory,120,001,,,,,
EXJ,010,019,Driver Seat Module,,123,002,,,,,
EXJ,010,019,S205,,010,007,Q,,,,
EXJ,010,019,S414,,010,013,P,,,,
EXJ,010,019,Safety Belt Switch,,066,002,,,,,
EXJ,012,001,Battery Junction Box,4.6L,013,001,,,,,
EXJ,012,001,Battery Junction Box,5.4L,013,001,,,,,
EXJ,012,001,Central Junction Box,,013,017,,,,,
EXJ,012,001,Fuse Link A,,013,001,,,,,
EXJ,012,001,Fuse Link B,,013,001,,,,,
EXJ,012,001,Ignition Switch,,013,008,,,,,
EXJ,012,001,Ignition Switch,,149,003,,,,,
EXJ,012,001,Instrument Cluster,,062,001,,,,,
EXJ,012,001,Power Distribution,,013,017,,,,,
EXJ,012,001,Starter Motor Relay,4.6L,020,001,,,,,
EXJ,012,001,Starter Motor Relay,5.4L,020,001,,,,,
EXJ,012,001,Starting System,,020,001,,,,,
EXJ,013,001,Battery Junction Box,4.6L,013,002,,,,,
EXJ,013,001,Battery Junction Box,5.4L,013,002,,,,,
EXJ,013,001,Generator,4.6L,012,001,,,,,
EXJ,013,001,Generator,5.4L,012,001,,,,,
EXJ,013,001,PCM Power Relay,,024,001,,,,,
EXJ,013,001,PCM Power Relay,,025,001,,,,,
EXJ,013,001,PCM Power Relay,,029,001,,,,,
EXJ,013,001,PCM Power Relay,,030,001,,,,,
EXJ,013,001,Starter Motor Relay,4.6L,020,001,,,,,
EXJ,013,001,Starter Motor Relay,5.4L,020,001,,,,,
EXJ,013,001,Starter Motor,4.6L,020,001,,,,,
EXJ,013,001,Starter Motor,5.4L,020,001,,,,,
EXJ,013,002,All Lock Relay,,110,001,,,,,
EXJ,013,002,All Unlock Relay,,110,001,,,,,
EXJ,013,002,Battery Junction Box,4.6L,013,003,,,,,
EXJ,013,002,Battery Junction Box,5.4L,013,003,,,,,
EXJ,013,002,Battery Junction Box,4.6L,013,001,,,,,
EXJ,013,002,Battery Junction Box,5.4L,013,001,,,,,
EXJ,013,002,Console Auxiliary Power Socket,,044,002,,,,,
EXJ,013,002,Console Auxiliary Power Socket,,044,003,,,,,
EXJ,013,002,Driver Unlock Relay,,110,001,,,,,
EXJ,013,002,Horn Relay,,044,001,,,,,
EXJ,013,003,Battery Junction Box,4.6L,013,004,,,,,
EXJ,013,003,Battery Junction Box,5.4L,013,004,,,,,
EXJ,013,003,Battery Junction Box,4.6L,013,002,,,,,
EXJ,013,003,Battery Junction Box,5.4L,013,002,,,,,
EXJ,013,003,Battery Junction Relay Box,4.6L,082,001,,,,,
EXJ,013,003,Battery Junction Relay Box,5.4L,082,001,,,,,
EXJ,013,003,Daytime Running Lamps (DRL) Resistor,,097,002,,,,,
EXJ,013,003,Fog Lamp Relay,,086,001,,,,,
EXJ,013,003,Headlamp Relay,,087,001,,,,,
EXJ,013,003,Main Light Switch,,085,001,,,,,
EXJ,013,003,Main Light Switch,,087,002,,,,,
EXJ,013,003,Multifunction Switch,,085,001,,,,,
EXJ,013,003,Park Lamp Relay,,087,001,,,,,
EXJ,013,003,Rear Wiper Down Relay,,082,001,,,,,
EXJ,013,003,Rear Wiper Up Relay,,082,001,,,,,
EXJ,013,004,4 Wheel Anti-Lock Brake System (4WABS) Module,4.6L,042,002,,,,,
EXJ,013,004,4 Wheel Anti-Lock Brake System (4WABS) Module,5.4L,042,002,,,,,
