EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXE,Luggage Compartment Lid Anti-Theft Switch,,22050,"In center rear of luggage compartment lid, part of lock cylinder",C429,9,E10,,,,,,
EXE,Luggage Compartment Lid Lamp,,15702,Top inside of LR fender apron,C438,10,F9,,,,,,
EXE,Luggage Compartment Lid Relay,,NA,"Rear of luggage compartment, on package tray",C475,10,D10,,,113,2,,
EXE,Luggage Compartment Lid Release Switch,,19B514,Lower corner of LF door,C502,11,F3,,,,,,
EXE,Mass Air Flow (MAF) Sensor,,12B579,"LH rear of engine compartment, part of air intake assembly",C1018,2,F10,,,23,16,,
EXE,Message Center Switch,,10D996,"In I/P, right of instrument cluster",C266,5,A6,,,63,7,,
EXE,Microphone,,NA,Located in steering wheel hub,C201,6,C10,,,135,7,,
EXE,Multifunction Switch,,13K359,Top LH side of steering column,C268,5,F8,,,81,2,,
EXE,Multifunction Switch,,13K359,Top LH side of steering column,C269,5,F8,,,90,5,,
EXE,Park Brake Switch,,15A851,"Below LH side of I/P, on top of park brake pedal support",C246,4,E1,,,,,,
EXE,Passenger Air Bag,,044A74,"RH side of I/P, near LH side of glove box",C247,5,B10,,,,,,
EXE,Passenger Side Air Bag,,NA,In back of passenger seat,C318,,,,,,,,
EXE,Passenger Side Air Bag Crash Sensor,,NA,Under passenger seat,C324,,,,,,,,
EXE,Passive Anti-Theft Transceiver (PATS) Module,,NA,Middle of instrument Panel,C228,6,A5,,,112,3,,
EXE,PCM Diode,,NA,In battery junction box,,,,,,,,,
EXE,Phone Support Electronics (PSE) Module,,19A387,"Center front of luggage compartment, under rear package tray",C401,9,F8,,,,,,
EXE,Phone Support Electronics (PSE) Module,,19A387,"Center front of luggage compartment, under rear package tray",C402,9,F8,,,,,,
EXE,Power Point,,NA,Front of center of console at power point,C307,7,F3,,,,,,
EXE,Power Steering Pressure (PSP) Switch,,3N824,"Lower LH rear of engine compartment, on power steering gear",C1021,2,A6,,,,,,
EXE,Powertrain Control Module (PCM),,12A650,"Top RH side of safety wall, under splash cover",C1032,1,A5,,,,,,
EXE,PCM Power Relay,,NA,"LH side of engine compartment, above wheelwell",,,,,,,,,
EXE,Radio Interference Capacitor #1,,18801,"Top LF of engine, near ignition coil",C1023,3,A5,,,,,,
EXE,Rear Heated Oxygen Sensor (HO2S) #11,,9G444,"Back of engine, near TSS sensor",C1001,2,A7,,,,,,
EXE,Rear Heated Oxygen Sensor (HO2S) #22,,9G444,"Lower right side of engine, near engine oil level sensor",C132,3,F4,,,,,,
EXE,Rear Window Defrost Grid,,NA,In rear window of vehicle,,,,,,,,,
