EVTM,NAME,QUALIFIER,LOCATION,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,COLOR,TERMINAL,ITEMID_,SORT,FREQUENCY
"ETA","C1031",,"RH front of vehicle, on right lo beam headlamp","003","F3",,,,,,"3",,,
"ETA","C1032",,"LH front of vehicle, on left hi beam headlamp","003","F8",,,,,,"2",,,
"ETA","C1033",,"RH front of vehicle, on right hi beam headlamp","003","F4",,,,,,"2",,,
"ETA","C1036","Grand Marquis","LH front of vehicle, on left front park/turn lamp","001","F10",,,,,"BK","3",,,
"ETA","C1037","Grand Marquis","RH front of vehicle, on right front park/turn lamp","001","F2",,,,,"BK","3",,,
"ETA","C1038",,"RH rear of engine compartment, on front flasher","001","A1",,,,,,,,,
"ETA","C1039",,"Rear of catalyst, near left heated oxygen sensor (HO2S)","004","F9",,,,,"N","4",,,
"ETA","C1040",,"Rear of catalyst, near right heated oxygen sensor (HO2S)","004","E10",,,,,"N","4",,,
"ETA","C2000",,"Behind center of I/P, on rear window defrost control","005","C10",,,"056","002",,"4",,,
"ETA","C2001",,"Lower RH side of steering column, on connector bracket","005","F7",,,,,"GY","4",,,
"ETA","C2002",,"Behind LH side of I/P, on brake on/off (BOO) switch","004","F4",,,"090","005","BK","2",,,
"ETA","C2004",,"Behind top LH side of I/P, on warning lamps module","005","C10",,,"065","003","BK","8",,,
"ETA","C2005",,"Behind RH side of I/P","005","F3",,,,,"GY","3",,,
"ETA","C2006",,"Behind RH side of I/P, on auxiliary power","006","F3",,,,,,"2",,,
"ETA","C2007",,"Under LH side of I/P, on left I/P courtesy lamp","005","F8",,,,,"BK","2",,,
"ETA","C2008",,"Under RH side of I/P, on right I/P courtesy lamp","004","E10",,,,,"BK","2",,,
"ETA","C2009",,"Behind top center of I/P, on clock","006","A6",,,"044","003","BK","8",,,
"ETA","C2010",,"Behind RH side of I/P, near passengers air bag","006","A3",,,,,"BK","3",,,
"ETA","C2011",,"Center of I/P, on I/P cigar lighter lamp",,,,,,,"BK","2",,,
"ETA","C2012",,"Behind center of I/P, on A/C-heater mode switch Illumination","005","F4",,,,,,"3",,,
"ETA","C2013",,"Behind center of I/P, on I/P cigar lighter",,,,,,,,"1",,,
"ETA","C2015",,"Behind center of I/P, on I/P cigar lighter",,,,,,,"BK","1",,,
"ETA","C2016",,"Behind RH side of I/P, in glove box, on glove box lamp","005","B1",,,,,"GY","1",,,
"ETA","C2018",,"Behind center of I/P, on A/C-heater mode switch","005","E1",,,"054","004","W","4",,,
"ETA","C2019",,"Behind center of I/P, on blower motor switch","005","A10",,,,,"BK","4",,,
"ETA","C2020",,"Behind center of I/P, on temperature control potentiometer","005","F2",,,,,,"3",,,
"ETA","C2021",,"Behind LH side of I/P, on data link connector (DLC)","006","F6",,,"023","010","BK","16",,,
"ETA","C2026",,"Behind LH side of I/P, on lighting control module","005","F5",,,"058","004","BK","22",,,
"ETA","C2027",,"Behind LH side of I/P, on lighting control module","005","F5",,,"058","004","BK","16",,,
"ETA","C2028",,"Behind LH side of I/P, on lighting control module","005","F5",,,"058","005","BK","2",,,
"ETA","C2029",,"Behind LH side of I/P, on lighting control module","005","F5",,,"058","005","BK","16",,,
"ETA","C4001",,"Center rear of trunk lid, on rear flasher","009","A10",,,,,,"2",,,
"ETA","C185","Natural Gas","LH rear of engine compartment, on powertrain control module (PCM)","002","A9",,,"024","009","GY","104",,,
"ETA","C282","with EATC","Behind RH side of I/P, on blend door actuator","004","A8",,,"055","006","BK","8",,,
"ETA","C325","without Power Recliner/Lumbar","Under LH front seat assembly, on connector bracket","007","D9",,,"120","005","BR","6",,,
"ETA","C400",,"Upper LH side of rear package tray",,,,,,,,"4",,,
"ETA","C401",,"Upper LH side of rear package tray, on subwoofer amplifier",,,,,,,,"3",,,
"ETA","C498",,"RH front of trunk, on rear chassis unit",,,,,,,,"14",,,
"ETA","C499",,"RH front of trunk, on CD changer",,,,,,,,"14",,,
"ETA","C257","LUX","Behind center of I/P, on front control unit","006","F7",,,"130","005",,"8",,,
