EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
"ETA","Key Warning Switch",,"11A127","Top of steering column, part of ignition switch assembly","C283","005","F6",,,,,,
"ETA","Left Backup Lamp","Crown Victoria","13465","Rear of vehicle, on respective side","C484","009","F10",,,,,,
"ETA","Left Backup Lamp","Grand Marquis","13465","Rear of trunk lid, on respective side","C484","009","A8",,,,,,
"ETA","Left Cornering Lamp",,"15A425","Front of vehicle, on left side","C1024","003","F10",,,,,,
"ETA","Left Front Brake Sensor",,"2C204","In LH front brake assembly","C171","001","C10",,,,,,
"ETA","Left Front Door Courtesy Lamp",,"13776","On lower rear of LH front door","C512","009","F2",,,,,,
"ETA","Left Front Door Handle Switch",,"13752","In top rear of LH front door, on side of latch assembly","C504","009","D1",,,,,,
"ETA","Left Front Door Latch Switch",,"14018","In top rear of LH front doors, on rear of latch assembly","C500","010","D1",,,,,,
"ETA","Left Front Door Lock Motor",,"218A43/218A42","In lower rear of LH front door","C502","008","E1",,,,,,
"ETA","Left Front Door Speaker",,"18971/19B140","In lower front of LH front door","C513","010","B1",,,,,,
"ETA","Left Front Park/Turn Lamp","Grand Marquis","15A425","Front of vehicle, on left side","C1036","001","F10",,,,,,
"ETA","Left Front Park/Turn/Side Marker Lamp","Crown Victoria","13201","Front of vehicle, on left side","C1026","001","F8",,,,,,
"ETA","Left Front Side Marker Lamp","Grand Marquis","15A425","Front of vehicle, on left side","C1028","003","E10",,,,,,
"ETA","Left Front Window Motor",,"23394/23395","In lower front of LH front door","C510","010","A4",,,,,,
"ETA","Left Heated Oxygen Sensor #1 (HO2S)",,"9F472","Lower LH rear of engine, in exhaust manifold","C1006","002","C10",,,,,,
"ETA","Left Heated Oxygen Sensor #2 (HO2S)",,"9F472","In exhaust, rear of catalyst","C1039","004","F9",,,,,,
