EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EWL,Instrument Illumination Dimming Module,,N/A,Top LH side of I/P,C204,8,B10,,,,,,
EWL,Intake Air Temperature (IAT) Sensor,2.5L,12A697,"RH side of engine compartment, on air intake assembly",C106,2,B1,,,,,,
EWL,Intake Air Temperature (IAT) Sensor,3.0L,12A697,"RH side of engine compartment, on air intake assembly",C106,5,C10,,,,,,
EWL,Intake Air Temperature (IAT) Sensor,4.0L,12A697,"Front of engine, on air intake assembly",C106,7,F7,,,,,,
EWL,Interior Lamp Relay,w/power equipment or 4x4,N/A,In relay box #1,,8,F3,,,13,21,,
EWL,Interior Lamp Relay,w/o power equipment or 4x4,N/A,"Behind I/P, below glove box door",C259,8,F3,,,13,24,,
EWL,Left Backup Lamp,,13404,LH rear of vehicle,C401,10,F7,,,,,,
EWL,Left Door Ajar Switch,,N/A,In rear of LH door,C506,10,C1,,,,,,
EWL,Left Door Disarm Switch,,N/A,In rear of LH door,C507,10,C1,,,,,,
EWL,Left Door Lock Motor,,218A42,In rear of LH door,C505,10,D1,,,,,,
EWL,Left Door Lock Switch,,14028,Center of LH door,C503,11,C1,,,110,3,,
EWL,Left Door Speaker,,18971,Front of LH door,C501,10,B1,,,,,,
EWL,Left Fog Lamp,3.0L,N/A,LH front of vehicle,C152,4,F8,,,,,,
EWL,Left Fog Lamp,4.0L,N/A,LH front of vehicle,C152,6,F8,,,,,,
EWL,Left Front Park/Turn Lamp,2.5L,13200,"Front of vehicle, on left side",C148,2,F10,,,,,,
EWL,Left Front Park/Turn Lamp,3.0L,13200,"Front of vehicle, on left side",C148,5,E10,,,,,,
EWL,Left Front Park/Turn Lamp,4.0L,13200,"Front of vehicle, on left side",C148,6,F10,,,,,,
EWL,Left Front Park/Turn Lamp,2.5L,13200,"Front of vehicle, on left side",C180,2,F9,,,,,,
EWL,Left Front Park/Turn Lamp,3.0L,13200,"Front of vehicle, on left side",C180,5,F10,,,,,,
EWL,Left Front Park/Turn Lamp,4.0L,13200,"Front of vehicle, on left side",C180,6,F10,,,,,,
EWL,Left Front Side Marker Lamp,2.5L,N/A,LH front of vehicle,C181,1,D10,,,,,,
EWL,Left Front Side Marker Lamp,3.0L,N/A,LH front of vehicle,C181,4,E10,,,,,,
EWL,Left Front Side Marker Lamp,4.0L,N/A,LH front of vehicle,C181,6,E10,,,,,,
EWL,Left Front Wheel Speed Sensor,2.5L,N/A,At left front wheel,C151,1,F9,,,,,,
EWL,Left Front Wheel Speed Sensor,3.0L,N/A,At left front wheel,C151,4,F9,,,,,,
EWL,Left Front Wheel Speed Sensor,4.0L,N/A,At left front wheel,C151,6,F9,,,,,,
EWL,Left Headlamp,2.5L,13006,"Front of vehicle, on left side",C147,1,D10,,,,,,
EWL,Left Headlamp,3.0L,13006,"Front of vehicle, on left side",C147,4,D10,,,,,,
EWL,Left Headlamp,4.0L,13006,"Front of vehicle, on left side",C147,6,D10,,,,,,
EWL,Left License Lamp,,13550,Center rear of vehicle,C411,10,F9,,,,,,
EWL,Left Power Mirror,,N/A,On front of left door,C500,10,B1,,,,,,
EWL,Left Power Window Motor,,23394,Lower center of LH door,C504,10,E1,,,,,,
EWL,Left Primary Crash Sensor,2.5L,N/A,"Left front of vehicle, on LH front of lower radiator support",C153,1,F8,,,,,,
EWL,Left Primary Crash Sensor,3.0L,N/A,"Left front of vehicle, on LH front of lower radiator support",C153,4,F7,,,,,,
EWL,Left Primary Crash Sensor,4.0L,N/A,"Left front of vehicle, on LH front of lower radiator support",C153,6,F7,,,,,,
EWL,Left Rear Door Ajar Switch,,N/A,Left side access panel,C706,13,D1,,,,,,
EWL,Left Rear Door Speaker,,N/A,Left side access panel,C704,13,A2,,,,,,
EWL,Left Rear Park/Stop Lamp,,13404,LH rear of vehicle,C400,10,F6,,,,,,
EWL,Left Rear Speaker,,19B139,Behind LH front seat,C407,11,A4,,,,,,
EWL,Left Rear Turn Lamp,,N/A,LH rear of vehicle,C402,10,F7,,,,,,
EWL,Main Light Switch,,11654,LH side of I/P,C205,8,B10,,,13,20,,
EWL,Mass Air Flow (MAF) Sensor,2.5L,12B579,"RH side of engine compartment, within air cleaner assembly",C105,2,D1,,,,,,
EWL,Mass Air Flow (MAF) Sensor,3.0L,12B579,"RH side of engine compartment, within air cleaner assembly",C105,5,C1,,,,,,
EWL,Mass Air Flow (MAF) Sensor,4.0L,12B579,"RH side of engine compartment, within air cleaner assembly",C105,7,C1,,,,,,
EWL,Master Window Control Switch,,14529,Center of LH door,C502,11,B1,,,100,3,,
EWL,Multi-Function Switch,,13K359,Top LH side of steering column,C253,,,,,85,2,,
EWL,Multi-Function Switch,,13K359,Top LH side of steering column,C254,,,,,85,2,,
EWL,One Touch Down Relay Module,,N/A,In relay box #1,,,,,,13,21,,
EWL,Output Shaft Speed (OSS) Sensor,,7H103,Near digital transmission sensor,C176,12,F5,,,,,,
EWL,Outside Cargo/High Mount Stop Lamp,,N/A,Top center of rear window header,C900,10,A6,,,,,,
EWL,Overdrive Drum Speed Sensor,,7M18333,Near digital transmission sensor,C175,,,,,,,,
EWL,Park Brake Switch,,15852,"Below LH side of I/P, on park brake assembly",C202,11,E1,,,,,,
EWL,Park Lamp Trailer Tow Relay,,N/A,Engine compartment fuse/relay box,,,,,,,,,
EWL,Park Lamps Relay,,N/A,In relay box #1,,,,,,13,21,,
EWL,Passengers Air Bag,,044A74,Behind RH side of I/P,C242,8,B1,,,,,,
