EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EWH,I/P Fuse Panel,,5404304,Under left corner of instrument cluster,C247,24,B10,13,31,13,31,,
EWH,Idle Air Control (IAC) Valve,3.0L 2V,9F715,Rear center of engine compartment,C1017,2,A6,,,,,,
EWH,Idle Air Control (IAC) Valve,3.0L 2V FFV,9F715,Rear center of engine compartment,C1017,6,A6,,,,,,
EWH,Idle Air Control (IAC) Valve,3.0L 4V,9F715,Rear center of engine compartment,C1017,4,A5,,,,,,
EWH,Idle Air Control (IAC) Valve,3.4L SHO,9F715,Rear center of engine compartment,C1017,7,A9,,,,,,
EWH,Ignition Coil,3.0L 2V,12029,Left rear of engine compartment,C1018,1,F7,,,,,,
EWH,Ignition Coil,3.0L 2V FFV,12029,Left rear center of engine compartment behind intake manifold,C1018,5,F7,,,,,,
EWH,Ignition Coil,3.0L 4V,12029,Center rear of engine compartment above engine block,C1018,4,F5,,,,,,
EWH,Ignition Switch,,11572,In right center of steering column,C299,,,13,28,13,28,,
EWH,In-Car Temperature Sensor,,N/A,In (ICP) vent tube near climate controls,C2000,23,A5,,,,,,
EWH,Inertia Fuel Shutoff (IFS) Switch,Sedan,9341,"Right rear of vehicle in cargo area, behind right wheel well",C416,14,A10,,,,,,
EWH,Inertia Fuel Shutoff (IFS) Switch,Wagon,9341,"Right rear of vehicle in cargo area, behind right wheel well",C416,17,B10,,,,,,
EWH,Instrument Cluster,3.0L 2V FFV,10849,Left side of I/P above steering column,C250,24,A9,61,6,61,6,,
EWH,Instrument Cluster,3.0L 2V FFV,10849,Left side of I/P above steering column,C251,24,A9,61,6,61,6,,
EWH,Instrument Cluster,Except 3.0L 2V FFV,10849,Left side of I/P above steering column,C250,24,A9,60,7,60,7,,
EWH,Instrument Cluster,Except 3.0L 2V FFV,10849,Left side of I/P above steering column,C251,24,A9,60,7,60,7,,
EWH,Intake Air Temperature (IAT) Sensor,3.0L 2V,12A697,Left rear of engine compartment on air intake assembly,C163,2,A7,,,,,,
EWH,Intake Air Temperature (IAT) Sensor,3.0L 2V FFV,12A697,On air intake assembly,C163,6,A7,,,,,,
EWH,Intake Air Temperature (IAT) Sensor,3.0L 4V,12A697,Left rear of engine compartment on air intake assembly,C163,3,C10,,,,,,
EWH,Intake Air Temperature (IAT) Sensor,3.4L SHO,12A697,On air intake assembly,C163,7,C9,,,,,,
EWH,Intake Manifold Runner Control (IMRC),3.0L 4V,9J559,Left side of engine compartment mounted on valve cover,C1015,3,F6,24,16,24,16,,
EWH,Intake Manifold Runner Control (IMRC),3.4L SHO,9J559,Left side of engine compartment mounted on valve cover,C1015,7,C1,26,16,26,16,,
EWH,Integrated Control Panel (ICP),,18C858,Centered in I/P to the right of the steering column,C237,24,A7,130,13,130,13,,
EWH,Interior Lamp Relay,,14B192,In I/P fuse panel,C207,24,C10,13,28,13,28,,
EWH,Key Warning Switch,,N/A,In steering column near ignition switch,C213,,,,,,,,
